Resistance scalars, generated 25/01/2019 15:36:04. Time to generate 0h50m57s
             s'          lambda            X11A            X12A            X21A            X22A            Y11A            Y12A            Y21A            Y22A            Y11B            Y12B            Y21B            Y22B            X11C            X12C            X21C            X22C            Y11C            Y12C            Y21C            Y22C            X11G            X12G            X21G            X22G            Y11G            Y12G            Y21G            Y22G            Y11H            Y12H            Y21H            Y22H            X11M            X12M            X21M            X22M            Y11M            Y12M            Y21M            Y22M            Z11M            Z12M            Z21M            Z22M 
 2.60000000e+00  1.00000000e+00  1.60952832e+00 -9.31352186e-01 -9.31352186e-01  1.60952832e+00  1.14364634e+00 -3.73018180e-01 -3.73018180e-01  1.14364634e+00 -6.87834437e-02  1.77174315e-01 -1.77174315e-01  6.87834437e-02  1.34038347e+00 -7.65719613e-02 -7.65719613e-02  1.34038347e+00  1.38809273e+00  4.79110950e-02  4.79110950e-02  1.38809273e+00  4.21393118e-01 -5.76037574e-01  5.76037574e-01 -4.21393118e-01  2.40938633e-02 -3.72507889e-02  3.72507889e-02 -2.40938633e-02 -3.85958716e-03  1.04004028e-01  1.04004028e-01 -3.85958716e-03  1.32652846e+00  3.48579167e-01  3.48579167e-01  1.32652846e+00  1.15031994e+00 -8.94273216e-02 -8.94273216e-02  1.15031994e+00  1.11299572e+00 -1.87094712e-02 -1.87094712e-02  1.11299572e+00
 2.70000000e+00  1.00000000e+00  1.52605047e+00 -8.42706400e-01 -8.42706400e-01  1.52605047e+00  1.12680243e+00 -3.49650602e-01 -3.49650602e-01  1.12680243e+00 -5.81690561e-02  1.60214379e-01 -1.60214379e-01  5.81690561e-02  1.33873110e+00 -6.82014188e-02 -6.82014188e-02  1.33873110e+00  1.37688594e+00  4.17300767e-02  4.17300767e-02  1.37688594e+00  3.48497278e-01 -4.98475704e-01  4.98475704e-01 -3.48497278e-01  1.93703285e-02 -3.11484880e-02  3.11484880e-02 -1.93703285e-02 -3.35298351e-03  9.10970701e-02  9.10970701e-02 -3.35298351e-03  1.28218358e+00  2.97823014e-01  2.97823014e-01  1.28218358e+00  1.14203289e+00 -8.35949496e-02 -8.35949496e-02  1.14203289e+00  1.11248650e+00 -1.54863072e-02 -1.54863072e-02  1.11248650e+00
 2.80000000e+00  1.00000000e+00  1.46166766e+00 -7.73247080e-01 -7.73247080e-01  1.46166766e+00  1.11308670e+00 -3.29719275e-01 -3.29719275e-01  1.11308670e+00 -4.98708749e-02  1.46053470e-01 -1.46053470e-01  4.98708749e-02  1.33752252e+00 -6.10452125e-02 -6.10452125e-02  1.33752252e+00  1.36856088e+00  3.66637419e-02  3.66637419e-02  1.36856088e+00  2.93698157e-01 -4.39041386e-01  4.39041386e-01 -2.93698157e-01  1.57804269e-02 -2.63395208e-02  2.63395208e-02 -1.57804269e-02 -2.87632341e-03  8.05165061e-02  8.05165061e-02 -2.87632341e-03  1.24963992e+00  2.58830059e-01  2.58830059e-01  1.24963992e+00  1.13578460e+00 -7.80662215e-02 -7.80662215e-02  1.13578460e+00  1.11212913e+00 -1.29096103e-02 -1.29096103e-02  1.11212913e+00
 2.90000000e+00  1.00000000e+00  1.41037286e+00 -7.16965502e-01 -7.16965502e-01  1.41037286e+00  1.10170027e+00 -3.12412720e-01 -3.12412720e-01  1.10170027e+00 -4.32348812e-02  1.34001314e-01 -1.34001314e-01  4.32348812e-02  1.33662371e+00 -5.48778798e-02 -5.48778798e-02  1.33662371e+00  1.36222697e+00  3.24443653e-02  3.24443653e-02  1.36222697e+00  2.51151559e-01 -3.91905223e-01  3.91905223e-01 -2.51151559e-01  1.29964916e-02 -2.24781678e-02  2.24781678e-02 -1.29964916e-02 -2.45130407e-03  7.16842002e-02  7.16842002e-02 -2.45130407e-03  1.22501565e+00  2.27823922e-01  2.27823922e-01  1.22501565e+00  1.13099208e+00 -7.28622104e-02 -7.28622104e-02  1.13099208e+00  1.11187390e+00 -1.08316635e-02 -1.08316635e-02  1.11187390e+00
 3.00000000e+00  1.00000000e+00  1.36847902e+00 -6.70174540e-01 -6.70174540e-01  1.36847902e+00  1.09210175e+00 -2.97175857e-01 -2.97175857e-01  1.09210175e+00 -3.78309879e-02  1.23592085e-01 -1.23592085e-01  3.78309879e-02  1.33594554e+00 -4.95271369e-02 -4.95271369e-02  1.33594554e+00  1.35731422e+00  2.88862269e-02  2.88862269e-02  1.35731422e+00  2.17291663e-01 -3.53518375e-01  3.53518375e-01 -2.17291663e-01  1.08029518e-02 -1.93321752e-02  1.93321752e-02 -1.08029518e-02 -2.08308736e-03  6.42077874e-02  6.42077874e-02 -2.08308736e-03  1.20594364e+00  2.02516469e-01  2.02516469e-01  1.20594364e+00  1.12726645e+00 -6.79884966e-02 -6.79884966e-02  1.12726645e+00  1.11168893e+00 -9.14283310e-03 -9.14283310e-03  1.11168893e+00
 3.10000000e+00  1.00000000e+00  1.33358922e+00 -6.30476899e-01 -6.30476899e-01  1.33358922e+00  1.08390862e+00 -2.83611905e-01 -2.83611905e-01  1.08390862e+00 -3.33643172e-02  1.14496629e-01 -1.14496629e-01  3.33643172e-02  1.33542726e+00 -4.48580443e-02 -4.48580443e-02  1.33542726e+00  1.35344155e+00  2.58554667e-02  2.58554667e-02  1.35344155e+00  1.89814968e-01 -3.21592461e-01  3.21592461e-01 -1.89814968e-01  9.05194376e-03 -1.67386084e-02  1.67386084e-02 -9.05194376e-03 -1.76868475e-03  5.78082054e-02  5.78082054e-02 -1.76868475e-03  1.19089614e+00  1.81437876e-01  1.81437876e-01  1.19089614e+00  1.12433792e+00 -6.34411480e-02 -6.34411480e-02  1.12433792e+00  1.11155316e+00 -7.76047930e-03 -7.76047930e-03  1.11155316e+00
 3.20000000e+00  1.00000000e+00  1.30406996e+00 -5.96239739e-01 -5.96239739e-01  1.30406996e+00  1.07684156e+00 -2.71427176e-01 -2.71427176e-01  1.07684156e+00 -2.96257723e-02  1.06473721e-01 -1.06473721e-01  2.96257723e-02  1.33502662e+00 -4.07629693e-02 -4.07629693e-02  1.33502662e+00  1.35034648e+00  2.32516265e-02  2.32516265e-02  1.35034648e+00  1.67162021e-01 -2.94582628e-01  2.94582628e-01 -1.67162021e-01  7.63880617e-03 -1.45792894e-02  1.45792894e-02 -7.63880617e-03 -1.50253768e-03  5.22806137e-02  5.22806137e-02 -1.50253768e-03  1.17884274e+00  1.63597667e-01  1.63597667e-01  1.17884274e+00  1.12201414e+00 -5.92103389e-02 -5.92103389e-02  1.12201414e+00  1.11145237e+00 -6.62154683e-03 -6.62154683e-03  1.11145237e+00
 3.30000000e+00  1.00000000e+00  1.27876885e+00 -5.66311578e-01 -5.66311578e-01  1.27876885e+00  1.07069114e+00 -2.60398096e-01 -2.60398096e-01  1.07069114e+00 -2.64630619e-02  9.93412313e-02 -9.93412313e-02  2.64630619e-02  1.33471369e+00 -3.71548507e-02 -3.71548507e-02  1.33471369e+00  1.34784320e+00  2.09986087e-02  2.09986087e-02  1.34784320e+00  1.48240188e-01 -2.71408871e-01  2.71408871e-01 -1.48240188e-01  6.48749339e-03 -1.27662668e-02  1.27662668e-02 -6.48749339e-03 -1.27824533e-03  4.74693819e-02  4.74693819e-02 -1.27824533e-03  1.16906456e+00  1.48302506e-01  1.48302506e-01  1.16906456e+00  1.12015481e+00 -5.52823648e-02 -5.52823648e-02  1.12015481e+00  1.11137677e+00 -5.67743042e-03 -5.67743042e-03  1.11137677e+00
 3.40000000e+00  1.00000000e+00  1.25684546e+00 -5.39852663e-01 -5.39852663e-01  1.25684546e+00  1.06529688e+00 -2.50350460e-01 -2.50350460e-01  1.06529688e+00 -2.37626287e-02  9.29582121e-02 -9.29582121e-02  2.37626287e-02  1.33446693e+00 -3.39624765e-02 -3.39624765e-02  1.33446693e+00  1.34579716e+00  1.90367385e-02  1.90367385e-02  1.34579716e+00  1.32258901e-01 -2.51290466e-01  2.51290466e-01 -1.32258901e-01  5.54167419e-03 -1.12327368e-02  1.12327368e-02 -5.54167419e-03 -1.08959971e-03  4.32542771e-02  4.32542771e-02 -1.08959971e-03  1.16104532e+00  1.35050267e-01  1.35050267e-01  1.16104532e+00  1.11865599e+00 -5.16411832e-02 -5.16411832e-02  1.11865599e+00  1.11131953e+00 -4.89032712e-03 -4.89032712e-03  1.11131953e+00
 3.50000000e+00  1.00000000e+00  1.23767202e+00 -5.16236011e-01 -5.16236011e-01  1.23767202e+00  1.06053357e+00 -2.41145882e-01 -2.41145882e-01  1.06053357e+00 -2.14381572e-02  8.72133358e-02 -8.72133358e-02  2.14381572e-02  1.33427067e+00 -3.11270589e-02 -3.11270589e-02  1.33427067e+00  1.34410914e+00  1.73187350e-02  1.73187350e-02  1.34410914e+00  1.18632399e-01 -2.33649461e-01  2.33649461e-01 -1.18632399e-01  4.75889550e-03 -9.92709257e-03  9.92709257e-03 -4.75889550e-03 -9.30990404e-04  3.95404405e-02  3.95404405e-02 -9.30990404e-04  1.15440598e+00  1.23467183e-01  1.23467183e-01  1.15440598e+00  1.11743954e+00 -4.82694809e-02 -4.82694809e-02  1.11743954e+00  1.11127582e+00 -4.23059776e-03 -4.23059776e-03  1.11127582e+00
 3.60000000e+00  1.00000000e+00  1.22076976e+00 -4.94983270e-01 -4.94983270e-01  1.22076976e+00  1.05630194e+00 -2.32672599e-01 -2.32672599e-01  1.05630194e+00 -1.94229283e-02  8.20171413e-02 -8.20171413e-02  1.94229283e-02  1.33411331e+00 -2.85996846e-02 -2.85996846e-02  1.33411331e+00  1.34270474e+00  1.58066362e-02  1.58066362e-02  1.34270474e+00  1.06917882e-01 -2.18048370e-01  2.18048370e-01 -1.06917882e-01  4.10670672e-03 -8.80890462e-03  8.80890462e-03 -4.10670672e-03 -7.97536838e-04  3.62518570e-02  3.62518570e-02 -7.97536838e-04  1.14886289e+00  1.13268324e-01  1.13268324e-01  1.14886289e+00  1.11644605e+00 -4.51494598e-02 -4.51494598e-02  1.11644605e+00  1.11124217e+00 -3.67483132e-03 -3.67483132e-03  1.11124217e+00
 3.70000000e+00  1.00000000e+00  1.20576544e+00 -4.75721610e-01 -4.75721610e-01  1.20576544e+00  1.05252230e+00 -2.24839069e-01 -2.24839069e-01  1.05252230e+00 -1.76646106e-02  7.72966744e-02 -7.72966744e-02  1.76646106e-02  1.33398621e+00 -2.63393777e-02 -2.63393777e-02  1.33398621e+00  1.34152739e+00  1.44696187e-02  1.44696187e-02  1.34152739e+00  9.67735177e-02 -2.04148963e-01  2.04148963e-01 -9.67735177e-02  3.55999952e-03 -7.84612084e-03  7.84612084e-03 -3.55999952e-03 -6.85084929e-04  3.33268035e-02  3.33268035e-02 -6.85084929e-04  1.14420019e+00  1.04231675e-01  1.04231675e-01  1.14420019e+00  1.11562991e+00 -4.22633946e-02 -4.22633946e-02  1.11562991e+00  1.11121606e+00 -3.20440861e-03 -3.20440861e-03  1.11121606e+00
 3.80000000e+00  1.00000000e+00  1.19236427e+00 -4.58156247e-01 -4.58156247e-01  1.19236427e+00  1.04912987e+00 -2.17569385e-01 -2.17569385e-01  1.04912987e+00 -1.61216257e-02  7.29916875e-02 -7.29916875e-02  1.61216257e-02  1.33388284e+00 -2.43116032e-02 -2.43116032e-02  1.33388284e+00  1.34053351e+00  1.32824135e-02  1.32824135e-02  1.34053351e+00  8.79320530e-02 -1.91685700e-01  1.91685700e-01 -8.79320530e-02  3.09913938e-03 -7.01306819e-03  7.01306819e-03 -3.09913938e-03 -5.90144498e-04  3.07145948e-02  3.07145948e-02 -5.90144498e-04  1.14025140e+00  9.61812950e-02  9.61812950e-02  1.14025140e+00  1.11495581e+00 -3.95940371e-02 -3.95940371e-02  1.11495581e+00  1.11119567e+00 -2.80442581e-03 -2.80442581e-03  1.11119567e+00
 3.90000000e+00  1.00000000e+00  1.18032982e+00 -4.42050498e-01 -4.42050498e-01  1.18032982e+00  1.04607146e+00 -2.10799926e-01 -2.10799926e-01  1.04607146e+00 -1.47605588e-02  6.90518794e-02 -6.90518794e-02  1.47605588e-02  1.33379822e+00 -2.24870951e-02 -2.24870951e-02  1.33379822e+00  1.33968916e+00  1.22241295e-02  1.22241295e-02  1.33968916e+00  8.01814955e-02 -1.80446828e-01  1.80446828e-01 -8.01814955e-02  2.70862755e-03 -6.28899696e-03  6.28899696e-03 -2.70862755e-03 -5.09805665e-04  2.83732033e-02  2.83732033e-02 -5.09805665e-04  1.13688651e+00  8.89755010e-02  8.89755010e-02  1.13688651e+00  1.11439616e+00 -3.71248480e-02 -3.71248480e-02  1.11439616e+00  1.11117963e+00 -2.46288055e-03 -2.46288055e-03  1.11117963e+00
 4.00000000e+00  1.00000000e+00  1.16947007e+00 -4.27211758e-01 -4.27211758e-01  1.16947007e+00  1.04330302e+00 -2.04476858e-01 -2.04476858e-01  1.04330302e+00 -1.35542800e-02  6.54348510e-02 -6.54348510e-02  1.35542800e-02  1.33372854e+00 -2.08409285e-02 -2.08409285e-02  1.33372854e+00  1.33896764e+00  1.12773649e-02  1.12773649e-02  1.33896764e+00  7.33516506e-02 -1.70261146e-01  1.70261146e-01 -7.33516506e-02  2.37612675e-03 -5.65700187e-03  5.65700187e-03 -2.37612675e-03 -4.41652985e-04  2.62674844e-02  2.62674844e-02 -4.41652985e-04  1.13400291e+00  8.24986486e-02  8.24986486e-02  1.13400291e+00  1.11392927e+00 -3.48401770e-02 -3.48401770e-02  1.11392927e+00  1.11116693e+00 -2.17005162e-03 -2.17005162e-03  1.11116693e+00
 4.10000000e+00  1.00000000e+00  1.15962757e+00 -4.13481846e-01 -4.13481846e-01  1.15962757e+00  1.04078771e+00 -1.98554242e-01 -1.98554242e-01  1.04078771e+00 -1.24805587e-02  6.21045626e-02 -6.21045626e-02  1.24805587e-02  1.33367084e+00 -1.93517785e-02 -1.93517785e-02  1.33367084e+00  1.33834774e+00  1.04275269e-02  1.04275269e-02  1.33834774e+00  6.73045861e-02 -1.60988859e-01  1.60988859e-01 -6.73045861e-02  2.09174132e-03 -5.10321026e-03  5.10321026e-03 -2.09174132e-03 -3.83685848e-04  2.43678291e-02  2.43678291e-02 -3.83685848e-04  1.13151887e+00  7.66552515e-02  7.66552515e-02  1.13151887e+00  1.11353798e+00 -3.27253450e-02 -3.27253450e-02  1.11353798e+00  1.11115683e+00 -1.91802256e-03 -1.91802256e-03  1.11115683e+00
 4.20000000e+00  1.00000000e+00  1.15067155e+00 -4.00728910e-01 -4.00728910e-01  1.15067155e+00  1.03849457e+00 -1.92992580e-01 -1.92992580e-01  1.03849457e+00 -1.15210268e-02  5.90301521e-02 -5.90301521e-02  1.15210268e-02  1.33362280e+00 -1.80013220e-02 -1.80013220e-02  1.33362280e+00  1.33781245e+00  9.66230281e-03  9.66230281e-03  1.33781245e+00  6.19272401e-02 -1.52514145e-01  1.52514145e-01 -6.19272401e-02  1.84747883e-03 -4.61616354e-03  4.61616354e-03 -1.84747883e-03 -3.34248438e-04  2.26491268e-02  2.26491268e-02 -3.34248438e-04  1.12936864e+00  7.13656094e-02  7.13656094e-02  1.12936864e+00  1.11320862e+00 -3.07666789e-02 -3.07666789e-02  1.11320862e+00  1.11114873e+00 -1.70031340e-03 -1.70031340e-03  1.11114873e+00
 4.30000000e+00  1.00000000e+00  1.14249273e+00 -3.88842413e-01 -3.88842413e-01  1.14249273e+00  1.03639732e+00 -1.87757675e-01 -1.87757675e-01  1.03639732e+00 -1.06603922e-02  5.61850146e-02 -5.61850146e-02  1.06603922e-02  1.33358260e+00 -1.67737527e-02 -1.67737527e-02  1.33358260e+00  1.33734807e+00  8.97124597e-03  8.97124597e-03  1.33734807e+00  5.71263111e-02 -1.44740418e-01  1.44740418e-01 -5.71263111e-02  1.63684268e-03 -4.18634032e-03  4.18634032e-03 -1.63684268e-03 -2.91969898e-04  2.10899550e-02  2.10899550e-02 -2.91969898e-04  1.12749898e+00  6.65626249e-02  6.65626249e-02  1.12749898e+00  1.11293023e+00 -2.89515117e-02 -2.89515117e-02  1.11293023e+00  1.11114222e+00 -1.51159396e-03 -1.51159396e-03  1.11114222e+00
 4.40000000e+00  1.00000000e+00  1.13499894e+00 -3.77728780e-01 -3.77728780e-01  1.13499894e+00  1.03447359e+00 -1.82819740e-01 -1.82819740e-01  1.03447359e+00 -9.88583560e-03  5.35460789e-02 -5.35460789e-02  9.88583560e-03  1.33354881e+00 -1.56553841e-02 -1.56553841e-02  1.33354881e+00  1.33694344e+00  8.34544692e-03  8.34544692e-03  1.33694344e+00  5.28241727e-02 -1.37586342e-01  1.37586342e-01 -5.28241727e-02  1.45452090e-03 -3.80578524e-03  3.80578524e-03 -1.45452090e-03 -2.55714128e-04  1.96719398e-02  1.96719398e-02 -2.55714128e-04  1.12586643e+00  6.21893499e-02  6.21893499e-02  1.12586643e+00  1.11269401e+00 -2.72681558e-02 -2.72681558e-02  1.11269401e+00  1.11113694e+00 -1.34745938e-03 -1.34745938e-03  1.11113694e+00
 4.50000000e+00  1.00000000e+00  1.12811192e+00 -3.67308178e-01 -3.67308178e-01  1.12811192e+00  1.03270416e+00 -1.78152677e-01 -1.78152677e-01  1.03270416e+00 -9.18654240e-03  5.10932299e-02 -5.10932299e-02  9.18654240e-03  1.33352028e+00 -1.46343235e-02 -1.46343235e-02  1.33352028e+00  1.33658942e+00  7.77727103e-03  7.77727103e-03  1.33658942e+00  4.89557916e-02 -1.30982877e-01  1.30982877e-01 -4.89557916e-02  1.29614615e-03 -3.46781733e-03  3.46781733e-03 -1.29614615e-03 -2.24538144e-04  1.83792449e-02  1.83792449e-02 -2.24538144e-04  1.12443532e+00  5.81971087e-02  5.81971087e-02  1.12443532e+00  1.11249281e+00 -2.57058620e-02 -2.57058620e-02  1.11249281e+00  1.11113265e+00 -1.20425331e-03 -1.20425331e-03  1.11113265e+00
