Mobility scalars, generated 25/01/2019 15:36:04. Time to generate 0h50m57s
             s'          lambda            x11a            x12a            x21a            x22a            y11a            y12a            y21a            y22a            y11b            y12b            y21b            y22b            x11c            x12c            x21c            x22c            y11c            y12c            y21c            y22c            x11g            x12g            x21g            x22g            y11g            y12g            y21g            y22g            y11h            y12h            y21h            y22h            x11m            x12m            x21m            x22m            y11m            y12m            y21m            y22m            z11m            z12m            z21m            z22m 
 2.70000000e+00  1.00000000e+00  9.42777006e-01  5.20614642e-01  5.20614642e-01  9.42777006e-01  9.96437125e-01  3.03357097e-01  3.03357097e-01  9.96437125e-01  3.67545664e-03 -1.03018107e-01  1.03018107e-01 -3.67545664e-03  7.48919725e-01  3.81535827e-02  3.81535827e-02  7.48919725e-01  7.38952929e-01 -1.76160092e-02 -1.76160092e-02  7.38952929e-01  6.90414700e-02 -2.88518647e-01  2.88518647e-01 -6.90414700e-02  4.79875644e-04 -2.51719779e-02  2.51719779e-02 -4.79875644e-04 -7.36251687e-03  6.52655336e-02  6.52655336e-02 -7.36251687e-03  1.17026338e+00  2.07847376e-01  2.07847376e-01  1.17026338e+00  1.12850579e+00 -8.28209475e-02 -8.28209475e-02  1.12850579e+00  1.11248650e+00 -1.54863072e-02 -1.54863072e-02  1.11248650e+00
 2.80000000e+00  1.00000000e+00  9.50022374e-01  5.02578012e-01  5.02578012e-01  9.50022374e-01  9.97214792e-01  2.90745206e-01  2.90745206e-01  9.97214792e-01  2.74514468e-03 -9.57548306e-02  9.57548306e-02 -2.74514468e-03  7.49211613e-01  3.41944015e-02  3.41944015e-02  7.49211613e-01  7.41444411e-01 -1.60809882e-02 -1.60809882e-02  7.41444411e-01  5.83672731e-02 -2.69492904e-01  2.69492904e-01 -5.83672731e-02  3.76437256e-04 -2.17324687e-02  2.17324687e-02 -3.76437256e-04 -5.99287480e-03  5.81614096e-02  5.81614096e-02 -5.99287480e-03  1.15933265e+00  1.88979913e-01  1.88979913e-01  1.15933265e+00  1.12522749e+00 -7.74723144e-02 -7.74723144e-02  1.12522749e+00  1.11212913e+00 -1.29096103e-02 -1.29096103e-02  1.11212913e+00
 2.90000000e+00  1.00000000e+00  9.56112347e-01  4.86041380e-01  4.86041380e-01  9.56112347e-01  9.97795791e-01  2.79193143e-01  2.79193143e-01  9.97795791e-01  2.07890475e-03 -8.92418215e-02  8.92418215e-02 -2.07890475e-03  7.49417001e-01  3.07688812e-02  3.07688812e-02  7.49417001e-01  7.43285999e-01 -1.46660633e-02 -1.46660633e-02  7.43285999e-01  4.96469514e-02 -2.52635372e-01  2.52635372e-01 -4.96469514e-02  2.99961758e-04 -1.88698241e-02  1.88698241e-02 -2.99961758e-04 -4.90635612e-03  5.21112528e-02  5.21112528e-02 -4.90635612e-03  1.15069696e+00  1.72552811e-01  1.72552811e-01  1.15069696e+00  1.12264080e+00 -7.24072811e-02 -7.24072811e-02  1.12264080e+00  1.11187390e+00 -1.08316635e-02 -1.08316635e-02  1.11187390e+00
 3.00000000e+00  1.00000000e+00  9.61279954e-01  4.70760122e-01  4.70760122e-01  9.61279954e-01  9.98236742e-01  2.68565327e-01  2.68565327e-01  9.98236742e-01  1.59381121e-03 -8.33764413e-02  8.33764413e-02 -1.59381121e-03  7.49563698e-01  2.77883662e-02  2.77883662e-02  7.49563698e-01  7.44670186e-01 -1.33790069e-02 -1.33790069e-02  7.44670186e-01  4.24557660e-02 -2.37537877e-01  2.37537877e-01 -4.24557660e-02  2.41854694e-04 -1.64681346e-02  1.64681346e-02 -2.41854694e-04 -4.03931533e-03  4.69099711e-02  4.69099711e-02 -4.03931533e-03  1.14381078e+00  1.58100539e-01  1.58100539e-01  1.14381078e+00  1.12058369e+00 -6.76395106e-02 -6.76395106e-02  1.12058369e+00  1.11168893e+00 -9.14283310e-03 -9.14283310e-03  1.11168893e+00
 3.10000000e+00  1.00000000e+00  9.65697854e-01  4.56550024e-01  4.56550024e-01  9.65697854e-01  9.98575966e-01  2.58750308e-01  2.58750308e-01  9.98575966e-01  1.23546328e-03 -7.80740115e-02  7.80740115e-02 -1.23546328e-03  7.49669893e-01  2.51819969e-02  2.51819969e-02  7.49669893e-01  7.45725816e-01 -1.22168161e-02 -1.22168161e-02  7.45725816e-01  3.64808618e-02 -2.23901121e-01  2.23901121e-01 -3.64808618e-02  1.96800049e-04 -1.44392472e-02  1.44392472e-02 -1.96800049e-04 -3.34321974e-03  4.24032774e-02  4.24032774e-02 -3.34321974e-03  1.13827646e+00  1.45283373e-01  1.45283373e-01  1.13827646e+00  1.11893663e+00 -6.31726157e-02 -6.31726157e-02  1.11893663e+00  1.11155316e+00 -7.76047930e-03 -7.76047930e-03  1.11155316e+00
 3.20000000e+00  1.00000000e+00  9.69499083e-01  4.43269070e-01  4.43269070e-01  9.69499083e-01  9.98840042e-01  2.49654965e-01  2.49654965e-01  9.98840042e-01  9.67316424e-04 -7.32637912e-02  7.32637912e-02 -9.67316424e-04  7.49747716e-01  2.28923848e-02  2.28923848e-02  7.49747716e-01  7.46541043e-01 -1.11710613e-02 -1.11710613e-02  7.46541043e-01  3.14840583e-02 -2.11499834e-01  2.11499834e-01 -3.14840583e-02  1.61330947e-04 -1.27148219e-02  1.27148219e-02 -1.61330947e-04 -2.78125914e-03  3.84726581e-02  3.84726581e-02 -2.78125914e-03  1.13379799e+00  1.33844736e-01  1.33844736e-01  1.13379799e+00  1.11760982e+00 -5.90028701e-02 -5.90028701e-02  1.11760982e+00  1.11145237e+00 -6.62154683e-03 -6.62154683e-03  1.11145237e+00
 3.30000000e+00  1.00000000e+00  9.72787368e-01  4.30805575e-01  4.30805575e-01  9.72787368e-01  9.99047793e-01  2.41200536e-01  2.41200536e-01  9.99047793e-01  7.64326887e-04 -6.88861164e-02  6.88861164e-02 -7.64326887e-04  7.49805391e-01  2.08725719e-02  2.08725719e-02  7.49805391e-01  7.47177649e-01 -1.02317720e-02 -1.02317720e-02  7.47177649e-01  2.72817277e-02 -2.00160422e-01  2.00160422e-01 -2.72817277e-02  1.33081185e-04 -1.12410951e-02  1.12410951e-02 -1.33081185e-04 -2.32514934e-03  3.50244841e-02  3.50244841e-02 -2.32514934e-03  1.13015152e+00  1.23584958e-01  1.23584958e-01  1.13015152e+00  1.11653495e+00 -5.51213292e-02 -5.51213292e-02  1.11653495e+00  1.11137677e+00 -5.67743042e-03 -5.67743042e-03  1.11137677e+00
 3.40000000e+00  1.00000000e+00  9.75645333e-01  4.19068808e-01  4.19068808e-01  9.75645333e-01  9.99212784e-01  2.33319750e-01  2.33319750e-01  9.99212784e-01  6.09034129e-04 -6.48902760e-02  6.48902760e-02 -6.09034129e-04  7.49848579e-01  1.90838110e-02  1.90838110e-02  7.49848579e-01  7.47679746e-01 -9.38834312e-03 -9.38834312e-03  7.47679746e-01  2.37297834e-02 -1.89744790e-01  1.89744790e-01 -2.37297834e-02  1.10373975e-04 -9.97527329e-03  9.97527329e-03 -1.10373975e-04 -1.95302809e-03  3.19841345e-02  3.19841345e-02 -1.95302809e-03  1.12716563e+00  1.14344596e-01  1.14344596e-01  1.12716563e+00  1.11565951e+00 -5.15155688e-02 -5.15155688e-02  1.11565951e+00  1.11131953e+00 -4.89032712e-03 -4.89032712e-03  1.11131953e+00
 3.50000000e+00  1.00000000e+00  9.78139821e-01  4.07984498e-01  4.07984498e-01  9.78139821e-01  9.99344943e-01  2.25954700e-01  2.25954700e-01  9.99344943e-01  4.89078363e-04 -6.12328872e-02  6.12328872e-02 -4.89078363e-04  7.49881232e-01  1.74938997e-02  1.74938997e-02  7.49881232e-01  7.48079340e-01 -8.63055915e-03 -8.63055915e-03  7.48079340e-01  2.07137155e-02 -1.80141662e-01  1.80141662e-01 -2.07137155e-02  9.19849203e-05 -8.88296381e-03  8.88296381e-03 -9.19849203e-05 -1.64790281e-03  2.92911656e-02  2.92911656e-02 -1.64790281e-03  1.12470777e+00  1.05993592e-01  1.05993592e-01  1.12470777e+00  1.11494286e+00 -4.81709962e-02 -4.81709962e-02  1.11494286e+00  1.11127582e+00 -4.23059776e-03 -4.23059776e-03  1.11127582e+00
 3.60000000e+00  1.00000000e+00  9.80325069e-01  3.97490603e-01  3.97490603e-01  9.80325069e-01  9.99451632e-01  2.19055197e-01  2.19055197e-01  9.99451632e-01  3.95590722e-04 -5.78766253e-02  5.78766253e-02 -3.95590722e-04  7.49906141e-01  1.60759052e-02  1.60759052e-02  7.49906141e-01  7.48399981e-01 -7.94896087e-03 -7.94896087e-03  7.48399981e-01  1.81421017e-02 -1.71259430e-01  1.71259430e-01 -1.81421017e-02  7.69987544e-05 -7.93629649e-03  7.93629649e-03 -7.69987544e-05 -1.39649539e-03  2.68960616e-02  2.68960616e-02 -1.39649539e-03  1.12267452e+00  9.84239565e-02  9.84239565e-02  1.12267452e+00  1.11435330e+00 -4.50718481e-02 -4.50718481e-02  1.11435330e+00  1.11124217e+00 -3.67483132e-03 -3.67483132e-03  1.11124217e+00
 3.70000000e+00  1.00000000e+00  9.82246226e-01  3.87534540e-01  3.87534540e-01  9.82246226e-01  9.99538381e-01  2.12577490e-01  2.12577490e-01  9.99538381e-01  3.22128454e-04 -5.47892154e-02  5.47892154e-02 -3.22128454e-04  7.49925302e-01  1.48071739e-02  1.48071739e-02  7.49925302e-01  7.48659219e-01 -7.33498541e-03 -7.33498541e-03  7.48659219e-01  1.59406480e-02 -1.63021468e-01  1.63021468e-01 -1.59406480e-02  6.47187519e-05 -7.11252292e-03  7.11252292e-03 -6.47187519e-05 -1.18837635e-03  2.47578667e-02  2.47578667e-02 -1.18837635e-03  1.12098466e+00  9.15447234e-02  9.15447234e-02  1.12098466e+00  1.11386601e+00 -4.22019193e-02 -4.22019193e-02  1.11386601e+00  1.11121606e+00 -3.20440861e-03 -3.20440861e-03  1.11121606e+00
 3.80000000e+00  1.00000000e+00  9.83940646e-01  3.78071170e-01  3.78071170e-01  9.83940646e-01  9.99609386e-01  2.06483239e-01  2.06483239e-01  9.99609386e-01  2.63958307e-04 -5.19426213e-02  5.19426213e-02 -2.63958307e-04  7.49940157e-01  1.36685525e-02  1.36685525e-02  7.49940157e-01  7.48870278e-01 -6.78098562e-03 -6.78098562e-03  7.48870278e-01  1.40490842e-02 -1.55362777e-01  1.55362777e-01 -1.40490842e-02  5.46069882e-05 -6.39295473e-03  6.39295473e-03 -5.46069882e-05 -1.01531209e-03  2.28424203e-02  2.28424203e-02 -1.01531209e-03  1.11957394e+00  8.52783773e-02  8.52783773e-02  1.11957394e+00  1.11346141e+00 -3.95450979e-02 -3.95450979e-02  1.11346141e+00  1.11119567e+00 -2.80442581e-03 -2.80442581e-03  1.11119567e+00
 3.90000000e+00  1.00000000e+00  9.85439588e-01  3.69061302e-01  3.69061302e-01  9.85439588e-01  9.99667863e-01  2.00738685e-01  2.00738685e-01  9.99667863e-01  2.17566759e-04 -4.93123866e-02  4.93123866e-02 -2.17566759e-04  7.49951759e-01  1.26437689e-02  1.26437689e-02  7.49951759e-01  7.49043226e-01 -6.28018786e-03 -6.28018786e-03  7.49043226e-01  1.24180785e-02 -1.48227561e-01  1.48227561e-01 -1.24180785e-02  4.62434832e-05 -5.76214849e-03  5.76214849e-03 -4.62434832e-05 -8.70770284e-04  2.11210203e-02  2.11210203e-02 -8.70770284e-04  1.11839125e+00  7.95582274e-02  7.95582274e-02  1.11839125e+00  1.11312400e+00 -3.70856963e-02 -3.70856963e-02  1.11312400e+00  1.11117963e+00 -2.46288055e-03 -2.46288055e-03  1.11117963e+00
 4.00000000e+00  1.00000000e+00  9.86769364e-01  3.60470511e-01  3.60470511e-01  9.86769364e-01  9.99716298e-01  1.95313979e-01  1.95313979e-01  9.99716298e-01  1.80320609e-04 -4.68770947e-02  4.68770947e-02 -1.80320609e-04  7.49960882e-01  1.17189373e-02  1.17189373e-02  7.49960882e-01  7.49185802e-01 -5.82662113e-03 -5.82662113e-03  7.49185802e-01  1.10070392e-02 -1.41567376e-01  1.41567376e-01 -1.10070392e-02  3.92973763e-05 -5.20727303e-03  5.20727303e-03 -3.92973763e-05 -7.49543102e-04  1.95693937e-02  1.95693937e-02 -7.49543102e-04  1.11739570e+00  7.43264674e-02  7.43264674e-02  1.11739570e+00  1.11284143e+00 -3.48087049e-02 -3.48087049e-02  1.11284143e+00  1.11116693e+00 -2.17005162e-03 -2.17005162e-03  1.11116693e+00
 4.10000000e+00  1.00000000e+00  9.87952230e-01  3.52268540e-01  3.52268540e-01  9.87952230e-01  9.99756631e-01  1.90182620e-01  1.90182620e-01  9.99756631e-01  1.50228760e-04 -4.46179231e-02  4.46179231e-02 -1.50228760e-04  7.49968104e-01  1.08821579e-02  1.08821579e-02  7.49968104e-01  7.49304003e-01 -5.41503596e-03 -5.41503596e-03  7.49304003e-01  9.78240551e-03 -1.35340014e-01  1.35340014e-01 -9.78240551e-03  3.35060709e-05 -4.71761397e-03  4.71761397e-03 -3.35060709e-05 -6.47458895e-04  1.81668938e-02  1.81668938e-02 -6.47458895e-04  1.11655444e+00  6.95326768e-02  6.95326768e-02  1.11655444e+00  1.11260382e+00 -3.26999279e-02 -3.26999279e-02  1.11260382e+00  1.11115683e+00 -1.91802256e-03 -1.91802256e-03  1.11115683e+00
 4.20000000e+00  1.00000000e+00  9.89007102e-01  3.44428205e-01  3.44428205e-01  9.89007102e-01  9.99790388e-01  1.85320996e-01  1.85320996e-01  9.99790388e-01  1.25773080e-04 -4.25182731e-02  4.25182731e-02 -1.25773080e-04  7.49973856e-01  1.01231929e-02  1.01231929e-02  7.49973856e-01  7.49402514e-01 -5.04082275e-03 -5.04082275e-03  7.49402514e-01  8.71630712e-03 -1.29508084e-01  1.29508084e-01 -8.71630712e-03  2.86598300e-05 -4.28418233e-03  4.28418233e-03 -2.86598300e-05 -5.61160519e-04  1.68958653e-02  1.68958653e-02 -5.61160519e-04  1.11584091e+00  6.51326505e-02  6.51326505e-02  1.11584091e+00  1.11240323e+00 -3.07460590e-02 -3.07460590e-02  1.11240323e+00  1.11114873e+00 -1.70031340e-03 -1.70031340e-03  1.11114873e+00
 4.30000000e+00  1.00000000e+00  9.89950117e-01  3.36925201e-01  3.36925201e-01  9.89950117e-01  9.99818773e-01  1.80707995e-01  1.80707995e-01  9.99818773e-01  1.05787015e-04 -4.05634602e-02  4.05634602e-02 -1.05787015e-04  7.49978463e-01  9.43320141e-03  9.43320141e-03  7.49978463e-01  7.49485023e-01 -4.69993459e-03 -4.69993459e-03  7.49485023e-01  7.78550382e-03 -1.24038500e-01  1.24038500e-01 -7.78550382e-03  2.45902124e-05 -3.89940335e-03  3.89940335e-03 -2.45902124e-05 -4.87934081e-04  1.57411388e-02  1.57411388e-02 -4.87934081e-04  1.11523355e+00  6.10874655e-02  6.10874655e-02  1.11523355e+00  1.11223326e+00 -2.89347101e-02 -2.89347101e-02  1.11223326e+00  1.11114222e+00 -1.51159396e-03 -1.51159396e-03  1.11114222e+00
 4.40000000e+00  1.00000000e+00  9.90795097e-01  3.29737599e-01  3.29737599e-01  9.90795097e-01  9.99842749e-01  1.76324680e-01  1.76324680e-01  9.99842749e-01  8.93675921e-05 -3.87404543e-02  3.87404543e-02 -8.93675921e-05  7.49982175e-01  8.80452134e-03  8.80452134e-03  7.49982175e-01  7.49554455e-01 -4.38881684e-03 -4.38881684e-03  7.49554455e-01  6.97054112e-03 -1.18901758e-01  1.18901758e-01 -6.97054112e-03  2.11612775e-05 -3.55686729e-03  3.55686729e-03 -2.11612775e-05 -4.25576041e-04  1.46896235e-02  1.46896235e-02 -4.25576041e-04  1.11471479e+00  5.73627244e-02  5.73627244e-02  1.11471479e+00  1.11208871e+00 -2.72544075e-02 -2.72544075e-02  1.11208871e+00  1.11113694e+00 -1.34745938e-03 -1.34745938e-03  1.11113694e+00
 4.50000000e+00  1.00000000e+00  9.91553922e-01  3.22845508e-01  3.22845508e-01  9.91553922e-01  9.99863085e-01  1.72154011e-01  1.72154011e-01  9.99863085e-01  7.58110406e-05 -3.70376603e-02  3.70376603e-02 -7.58110406e-05  7.49985180e-01  8.23049029e-03  8.23049029e-03  7.49985180e-01  7.49613140e-01 -4.10434425e-03 -4.10434425e-03  7.49613140e-01  6.25507376e-03 -1.14071428e-01  1.14071428e-01 -6.25507376e-03  1.82628227e-05 -3.25112879e-03  3.25112879e-03 -1.82628227e-05 -3.72289593e-04  1.37299759e-02  1.37299759e-02 -3.72289593e-04  1.11427023e+00  5.39279323e-02  5.39279323e-02  1.11427023e+00  1.11196535e+00 -2.56945660e-02 -2.56945660e-02  1.11196535e+00  1.11113265e+00 -1.20425331e-03 -1.20425331e-03  1.11113265e+00
