'D'-form nondimensionalised resistance scalars, generated 05/09/2023 22:40:55
             s'          lambda           gamma              XA              YA              YB              XC              YC              XG              YG              YH              XM              YM              ZM 
 2.00200000e+00  1.00000000e-01  1.00000000e+00 -7.59954301e+00 -1.65957961e-01  2.59400160e-01 -1.25389032e-04  2.49660927e-03 -1.14453625e+01 -1.11166754e-01  2.02272383e-03  4.40001778e-01  8.49766736e-03 -1.43265520e-04
 2.00500000e+00  1.00000000e-01  0.00000000e+00  3.06709075e+00  1.23119726e-01 -1.91793322e-01  9.83296229e-05  1.00378207e-01  4.63777890e+00  8.15441453e-02  4.20101762e-02  1.87027559e+00  4.37842865e-02  1.13910473e-04
 2.00500000e+00  1.00000000e-01  1.00000000e+00 -3.06879522e+00 -1.28048777e-01  1.99277190e-01 -9.67920894e-05  1.77185071e-03 -4.64037094e+00 -8.46758842e-02  1.44929873e-03  1.71475291e-01  6.21373675e-03 -1.15912573e-04
 2.01000000e+00  1.00000000e-01  0.00000000e+00  1.54768206e+00  9.54353383e-02 -1.48085490e-01  6.21321924e-05  7.71858010e-02  2.35221273e+00  6.22791732e-02  3.19518286e-02  9.53451129e-01  3.29098974e-02  7.88253770e-05
 2.01000000e+00  1.00000000e-01  1.00000000e+00 -1.54932366e+00 -1.00097632e-01  1.55202004e-01 -5.78976362e-05  1.29310478e-03 -2.35471027e+00 -6.52796027e-02  1.06140379e-03  8.27959531e-02  4.63071085e-03 -7.90581309e-05
 2.02000000e+00  1.00000000e-01  0.00000000e+00  7.80316624e-01  6.91360826e-02 -1.06901769e-01  5.06546653e-06  5.55195055e-02  1.19506809e+00  4.41745348e-02  2.25570307e-02  4.88126901e-01  2.27671574e-02  2.36768739e-05
 2.02000000e+00  1.00000000e-01  1.00000000e+00 -7.81829090e-01 -7.32803373e-02  1.13309332e-01  4.30280405e-06  9.13758431e-04 -1.19737168e+00 -4.69277207e-02  7.40084765e-04  3.92001362e-02  3.25599610e-03 -2.07889147e-05
 2.02500000e+00  1.00000000e-01  0.00000000e+00  6.25061507e-01  6.16436840e-02 -9.43561505e-02  7.08391773e-05  4.84955711e-02  9.59577188e-01  3.86660355e-02  1.96020449e-02  3.92924790e-01  1.97088147e-02  7.36606311e-05
 2.02500000e+00  1.00000000e-01  1.00000000e+00 -6.26886193e-01 -6.62944317e-02  1.01334601e-01 -6.98267634e-05  6.50599951e-04 -9.62394779e-01 -4.14720886e-02  5.59946825e-04  3.03731618e-02  2.62886398e-03 -7.33915579e-05
 2.05000000e+00  1.00000000e-01  0.00000000e+00  3.10504246e-01  3.91477159e-02 -5.91412139e-02  4.52092128e-05  2.99851783e-02  4.81690402e-01  2.33742247e-02  1.16997318e-02  1.99315537e-01  1.13525387e-02  4.97485815e-05
 2.05000000e+00  1.00000000e-01  1.00000000e+00 -3.12382487e-01 -4.33140508e-02  6.53436008e-02 -4.27008823e-05  3.32163232e-04 -4.84606328e-01 -2.57907821e-02  2.95956959e-04  1.36088713e-02  1.48945307e-03 -4.83674953e-05
 2.10000000e+00  1.00000000e-01  0.00000000e+00  1.48229959e-01  2.10886049e-02 -3.11934425e-02  2.35977451e-05  1.54744804e-02  2.32513145e-01  1.15656257e-02  5.66993376e-03  9.72783361e-02  5.17078779e-03  2.61188469e-05
